steps,reward,lenght
150534,-52.486936993660905,500
151034,-16.369999324317646,500
151534,-77.29910165161029,500
152034,-186.42697635056032,500
152052,9.693114350168468,18
152552,-80.86720873331372,500
153052,-45.40210120789117,500
153065,9.176282646894547,13
153565,-17.608882885761027,500
154065,-22.599120878142585,500
154565,-198.77968352902224,500
155065,-35.43935203775661,500
155565,-44.15850545882539,500
156065,-51.834985229126644,500
156565,-160.36196141100672,500
157065,-136.30148124676393,500
157253,-12.50791336796233,188
157257,9.943830040523768,4
157757,-46.20568078931244,500
158257,-110.26094094640953,500
158757,-161.84964244994123,500
159257,-28.380509366511834,500
159757,-148.96444348255775,500
160257,-153.60537316459488,500
160757,-32.2036803479604,500
161257,-182.88969877102872,500
161757,-76.11347386882038,500
162257,-51.373636629863114,500
162258,10.0,1
162260,9.980889820541323,2
162267,9.868814660419172,7
162767,-55.50800091813657,500
162781,9.238772489917826,14
163281,-88.46011170020319,500
163781,-72.58729126272227,500
164071,-7.607278716823673,290
164160,-6.3711847304619305,89
164660,-33.545900991711186,500
165160,-70.24500631874791,500
165660,-47.407278593638736,500
165682,9.597383369154135,22
166182,-62.647160742464024,500
166192,9.85057533573481,10
166220,9.30806814336613,28
166272,8.231221000194143,52
166276,9.94851124438089,4
166776,-39.21791782075365,500
167276,-62.92501819513784,500
167327,7.552612720716349,51
167471,-2.8061365290257925,144
167971,-48.90792558448284,500
168471,-39.9904397828323,500
168472,10.0,1
168478,9.905029389301157,6
168978,-96.48716656685728,500
169252,-16.595464523052563,274
169253,10.0,1
169753,-61.533644554305866,500
170253,-36.437269194147724,500
170753,-32.701618382324824,500
171253,-55.33123185111033,500
171442,-21.29593226045135,189
171464,9.530078020641369,22
171788,-21.37318459340359,324
172288,-51.055227277381775,500
172788,-49.72516272006367,500
173288,-175.01678902687598,500
173788,-105.83665703570477,500
174192,-19.78219314220279,404
174692,-35.60104313471592,500
174757,7.796644339803796,65
175257,-69.20395386563553,500
175757,-38.876684262772756,500
175758,10.0,1
175759,9.993106847020828,1
176259,-53.4919360302884,500
176759,-197.21077519411716,500
176795,9.2048485069251,36
177295,-135.38072766922411,500
177296,10.0,1
177796,-20.07442628166986,500
178296,-28.713786273518778,500
178796,-50.77984602416727,500
179296,-46.693520467887666,500
179796,-185.13823070221488,500
179917,2.550838242321676,121
180310,-6.021593889617467,393
180810,-63.592697619034254,500
180828,9.654207330931559,18
181328,-35.276552258307035,500
181358,9.419429229363438,30
181858,-102.15608048658382,500
182358,-214.74346952614096,500
182858,-183.73638770344974,500
183358,-31.489204107952045,500
183858,-43.084322245397104,500
184358,-18.971825084023372,500
184858,-52.8745145223707,500
184859,10.0,1
185359,-52.33758440473474,500
185859,-27.31551514304459,500
185860,10.0,1
186360,-49.48602437101807,500
186860,-139.88419547451042,500
187360,-213.50181348326205,500
187373,9.71719134876631,13
187873,-21.06632808121264,500
188373,-165.30817077191858,500
188873,-214.51440875955143,500
189373,-117.53459717334218,500
189873,-14.100411957951666,500
