Wall time,Step,Value
1713800279.480839,2994,-4.703536510467529
1713800279.481278,2994,-6.750332832336426
1713800279.481688,3000,10.0
1713800279.48211,3018,-6.392645359039307
1713800279.482532,3030,-6.158016681671143
1713800279.482944,3063,-6.326303482055664
1713800279.483374,3063,-6.541956901550293
1713800279.483788,3072,-7.099440574645996
1713800279.484213,3114,-7.280614852905273
1713800279.48465,3120,10.0
1713800279.485067,3126,10.0
1713800279.485496,3132,-6.713926315307617
1713800279.485909,3141,-9.173398971557617
1713800279.486326,3171,-6.710483551025391
1713800279.486745,3171,-5.636358261108398
1713800279.487159,3204,-8.319317817687988
1713800279.487592,3213,-6.3070969581604
1713800279.488002,3228,-7.846672058105469
1713800279.488418,3252,-4.9714741706848145
1713800279.488838,3276,-7.152319431304932
1713800279.489248,3285,-5.843851089477539
1713800279.489687,3288,-7.189837455749512
1713800279.490101,3327,-6.644711017608643
1713800279.490525,3339,-6.575042724609375
1713800279.490951,3372,-7.266085624694824
1713800279.491602,3378,-8.713008880615234
1713800279.492143,3429,-6.522638320922852
1713800279.49259,3435,6.105197429656982
1713800279.493037,3450,9.963067054748535
1713800279.49345,3465,-4.881968021392822
1713800279.49387,3480,-8.076250076293945
1713800279.494285,3522,-4.124153137207031
1713800279.494697,3525,-5.16072940826416
1713800279.49514,3540,-7.92574405670166
1713800279.49556,3570,-5.434708118438721
1713800279.495975,3585,-6.053249835968018
1713800279.496396,3606,-6.076007843017578
1713800279.496799,3606,-6.260800361633301
1713800279.497218,3654,-6.0360894203186035
1713800279.497632,3666,-8.914264678955078
1713800279.49804,3708,9.78399658203125
1713800279.498461,3714,-7.176562309265137
1713800279.498869,3717,-6.918493747711182
1713800279.499289,3777,-6.994837284088135
1713800279.499722,3783,-6.735618591308594
1713800279.500126,3786,-7.311188220977783
1713800279.500547,3831,-6.23844051361084
1713800279.500956,3855,-7.006699085235596
1713800279.501392,3873,-7.441234111785889
1713800279.501831,3888,-5.0587897300720215
1713800279.502235,3912,-4.653525352478027
1713800279.502656,3915,7.776167869567871
1713800279.503068,3918,-6.409078598022461
1713800279.503492,3933,9.937604904174805
1713800279.503909,3942,9.987853050231934
1713800279.504317,3957,-5.270304203033447
1713800279.50474,3984,-4.523130893707275
1713800279.505093,4002,-4.886253833770752
1713800279.505418,4014,-5.949513912200928
1713800279.50578,4032,-4.714595794677734
1713800279.506147,4038,10.0
1713800279.506474,4047,-6.052722930908203
1713800279.506813,4068,-4.798147201538086
1713800279.507162,4071,-8.049131393432617
1713800279.507491,4077,-4.533891677856445
1713800279.507828,4137,6.082923412322998
1713800279.508165,4143,-7.542738914489746
1713800279.508519,4155,9.939129829406738
1713800279.508851,4179,-2.171356678009033
1713800279.509194,4179,-8.038883209228516
1713800279.509551,4185,10.0
1713800279.509872,4197,-6.263680458068848
1713800279.510287,4230,-6.144736289978027
1713800279.510645,4239,-6.532531261444092
1713800279.510965,4242,-6.651401996612549
1713800279.51132,4272,-6.144881248474121
1713800279.511665,4278,-6.184936046600342
1713800279.511992,4305,-6.029251575469971
1713800279.512342,4314,-6.380075454711914
1713800279.512701,4320,10.0
1713800279.513024,4323,-5.747472286224365
1713800279.513375,4326,10.0
1713800279.513746,4329,10.0
1713800279.514076,4368,-5.946498870849609
1713800279.514427,4389,-6.7793426513671875
1713800279.514809,4395,-4.945047855377197
1713800279.51522,4422,-5.5366058349609375
1713800279.515645,4443,8.434711456298828
1713800279.516159,4443,-7.880969524383545
1713800279.516628,4452,-5.135168552398682
1713800279.517199,4467,-3.369597911834717
1713800279.517702,4470,-4.489990711212158
1713800279.518146,4482,-6.103304862976074
1713800279.518931,4488,10.0
1713800279.5194,4500,-5.50856876373291
1713800279.519813,4506,10.0
1713800279.520247,4536,-7.926508903503418
1713800279.520665,4536,-4.0865607261657715
1713800279.521073,4575,6.224088191986084
1713800279.521418,4581,10.0
1713800279.521764,4593,-7.5565080642700195
1713800279.522147,4599,-6.690231800079346
1713800279.522541,4605,10.0
1713800279.522992,4608,8.855019569396973
1713800279.523424,4623,-6.437282085418701
1713800279.523824,4629,9.924328804016113
1713800279.52421,4641,-6.262318134307861
1713800279.524582,4653,-2.1777780055999756
1713800279.52496,4701,-6.454698085784912
1713800279.525339,4716,-8.150071144104004
1713800279.525774,4734,-5.803598403930664
1713800279.52612,4737,-6.81259298324585
1713800279.526525,4767,-5.840073585510254
1713800279.527921,4773,-6.26179313659668
1713800279.528282,4776,-6.301406383514404
1713800279.528839,4791,9.926617622375488
1713800279.529211,4809,-7.087923526763916
1713800279.529605,4830,-8.085552215576172
1713800279.530153,4842,6.868085861206055
1713800279.530512,4857,-2.0861449241638184
1713800279.530894,4860,-5.237760543823242
1713800279.531249,4866,-6.695631980895996
1713800279.531595,4935,-6.702901840209961
1713800279.531961,4947,-6.311165809631348
1713800279.532362,4953,10.0
1713800279.53268,4983,-7.194820880889893
1713800279.533037,4989,10.0
1713800279.533345,5016,-6.650333404541016
1713800279.533651,5025,-8.786070823669434
1713800279.534007,5046,-5.194382667541504
1713800279.53432,5052,-5.29416561126709
1713800279.534621,5073,-5.882343292236328
1713800279.534936,5088,-5.38975191116333
1713800279.535311,5091,-6.601269721984863
1713800279.535621,5130,-5.661327838897705
1713800279.53593,5136,-6.896350383758545
1713800279.536279,5169,-5.7077107429504395
1713800279.536597,5169,-5.9121551513671875
1713800279.53691,5178,-6.728585720062256
1713800279.537249,5196,-5.210746765136719
1713800279.537627,5226,-7.085119724273682
1713800279.537934,5244,-6.667444229125977
1713800279.538247,5250,-7.5199103355407715
1713800279.538614,5259,-3.9781529903411865
1713800279.538915,5286,-6.517332077026367
1713800279.539228,5289,-6.864258289337158
1713800279.539573,5295,10.0
1713800279.539882,5328,-6.947334289550781
1713800279.540182,5349,-5.825821876525879
1713800279.540529,5352,-7.3386454582214355
1713800279.540875,5385,-6.709044933319092
1713800279.541177,5394,-7.080847263336182
1713800279.54148,5430,-6.889884948730469
1713800279.541826,5433,-7.802479267120361
1713800279.542129,5445,-5.879915237426758
1713800279.542429,5457,-3.836937665939331
1713800279.542748,5487,-6.918562889099121
1713800279.543103,5496,-6.511745929718018
1713800279.543412,5520,-4.838164329528809
1713800279.543723,5544,-5.949683666229248
1713800279.544063,5547,-7.035917282104492
1713800279.544369,5556,9.972057342529297
1713800279.54468,5562,9.99400806427002
1713800279.545008,5616,-6.458922386169434
1713800279.54533,5616,-5.757045269012451
1713800279.545628,5622,10.0
1713800279.545962,5637,-8.763433456420898
1713800279.546287,5661,-6.755213260650635
1713800279.546593,5673,-6.130741119384766
1713800279.546919,5703,-6.2156453132629395
1713800279.547245,5739,-6.819811820983887
1713800279.547583,5781,-8.229681968688965
1713800279.547878,5787,10.0
1713800279.5482,5793,-6.696475505828857
1713800279.548534,5793,-7.5006103515625
1713800279.548833,5838,-6.930631160736084
1713800279.549141,5844,10.0
1713800279.549459,5847,-6.305970191955566
1713800279.549813,5850,10.0
1713800279.55015,5856,10.0
1713800279.550445,5859,-5.217802047729492
1713800279.550782,5859,9.95981502532959
1713800279.551081,5886,-2.93442440032959
1713800279.551413,5892,10.0
1713800279.55174,5910,-6.083495140075684
1713800279.552056,5922,-6.229090690612793
1713800279.552383,5952,-5.831641674041748
1713800279.552698,5955,-6.6666741371154785
1713800279.553047,5958,-5.3777174949646
1713800279.553363,5982,-4.718688488006592
1713800279.553704,5991,-5.79934549331665
1713800279.55408,5994,-6.482017517089844
1713800279.554412,6018,-6.431304931640625
1713800279.55476,6030,-6.6496124267578125
1713800279.555147,6051,-4.723762035369873
1713800279.555482,6072,-7.083081245422363
1713800279.555805,6099,8.841673851013184
1713800279.556123,6129,-7.700998783111572
1713800279.556483,6132,-5.116729259490967
1713800279.556818,6165,-5.996045112609863
1713800279.557146,6171,10.0
1713800279.557501,6174,-4.332968711853027
1713800279.55784,6189,-6.082676410675049
1713800279.558159,6204,9.869511604309082
1713800279.558506,6234,-6.726834774017334
1713800279.558826,6249,-6.49505090713501
1713800279.559157,6291,-5.7777252197265625
1713800279.559561,6291,-5.499139785766602
1713800279.559873,6297,10.0
1713800279.560206,6303,10.0
1713800279.560539,6303,-6.676717281341553
1713800279.560914,6309,9.996814727783203
1713800279.561264,6354,-6.530207633972168
1713800279.561614,6363,-7.548152923583984
1713800279.561963,6393,-6.047186374664307
1713800279.562331,6405,-5.751327991485596
1713800279.562649,6411,-5.546070098876953
1713800279.562986,6420,9.984530448913574
1713800279.563314,6459,-5.2747273445129395
1713800279.563727,6459,-8.209138870239258
1713800279.5641,6465,10.0
1713800279.564444,6486,9.91661262512207
1713800279.564757,6501,9.957718849182129
1713800279.565112,6531,-5.167105674743652
1713800279.565455,6573,-9.612205505371094
1713800279.565811,6585,5.01108455657959
1713800279.566193,6594,-7.325383186340332
1713800279.566559,6612,-2.166111946105957
1713800279.56719,6618,-7.031610488891602
1713800279.567558,6624,10.0
1713800279.567853,6648,-7.29514217376709
1713800279.568145,6663,-6.065896034240723
1713800279.56855,6714,-6.363454341888428
1713800279.568942,6723,-6.30911922454834
1713800279.569234,6744,-6.768543243408203
1713800279.569604,6768,-5.104196548461914
1713800279.569946,6768,-6.165283203125
1713800279.570258,6789,-4.419447422027588
1713800279.570573,6795,10.0
1713800279.570869,6798,-5.671718597412109
1713800279.571189,6819,7.924016952514648
1713800279.571496,6822,-5.981611728668213
1713800279.571811,6834,-6.4806904792785645
1713800279.572113,6858,-4.692365646362305
1713800279.572401,6873,-6.9270124435424805
1713800279.572732,6879,6.772078037261963
1713800279.573033,6933,-3.4342753887176514
1713800279.573335,6957,-6.787856101989746
1713800279.573618,6960,-7.598458290100098
1713800279.573975,6972,-6.8022356033325195
1713800279.574282,6993,-5.962535381317139
1713800279.574569,7023,-9.119280815124512
1713800279.574854,7023,-6.650465965270996
1713800279.575197,7065,-4.971225261688232
1713800279.575514,7071,10.0
1713800279.575837,7074,-5.353359222412109
1713800279.576189,7077,10.0
1713800279.576487,7092,-3.825502872467041
1713800279.57677,7098,-3.4001150131225586
1713800279.577053,7101,-9.341142654418945
1713800279.577379,7143,-7.047094345092773
1713800279.577683,7143,-6.500047206878662
1713800279.577963,7149,-8.070667266845703
1713800279.578262,7161,9.923697471618652
1713800279.578592,7209,-7.835711479187012
1713800279.578885,7239,-7.61857795715332
1713800279.579166,7260,-5.764854907989502
1713800279.579484,7287,-7.952663421630859
1713800279.579794,7293,9.990829467773438
1713800279.580078,7299,10.0
1713800279.580364,7305,-7.357569694519043
1713800279.580699,7335,-6.790521621704102
1713800279.581008,7350,-7.406604766845703
1713800279.581291,7368,-5.91779088973999
1713800279.581623,7392,-7.195416450500488
1713800279.581922,7407,-6.576539993286133
1713800279.582204,7440,-6.232525825500488
1713800279.58248,7449,-8.138232231140137
1713800279.582823,7458,-6.3905110359191895
1713800279.583151,7497,-6.280912399291992
1713800279.583438,7503,10.0
1713800279.583733,7503,-5.51116943359375
1713800279.584048,7515,-7.799600124359131
1713800279.584342,7536,-5.747471332550049
1713800279.584626,7542,-4.820652961730957
1713800279.584945,7566,-5.639675140380859
1713800279.585238,7569,-8.170981407165527
1713800279.585523,7578,-6.456076145172119
1713800279.585808,7584,9.996872901916504
1713800279.586137,7602,6.370415687561035
1713800279.586436,7641,-3.593872308731079
1713800279.586716,7680,-5.91052770614624
1713800279.587013,7680,-6.472133159637451
1713800279.587335,7686,10.0
1713800279.587633,7728,-7.196869850158691
1713800279.587965,7737,-5.50868558883667
1713800279.588291,7755,-6.282945156097412
1713800279.588589,7764,-5.870166778564453
1713800279.588871,7782,-5.181540489196777
1713800279.589157,7812,-5.452727794647217
1713800279.58951,7821,-6.445158004760742
1713800279.589791,7821,-6.26719331741333
1713800279.590075,7857,-6.50399923324585
1713800279.590371,7866,-6.190299987792969
1713800279.590696,7902,-5.282045364379883
1713800279.590979,7923,-7.466717720031738
1713800279.591286,7941,-6.280014514923096
1713800279.591597,7971,-5.154318332672119
1713800279.591904,7986,-7.974588394165039
1713800279.592189,7989,-6.582430839538574
1713800279.592491,8046,-7.712132930755615
1713800279.593003,8055,-7.175234794616699
1713800279.59329,8073,-5.236443996429443
1713800279.59359,8085,-7.271625995635986
1713800279.593896,8100,-7.660923004150391
1713800279.594204,8130,-5.45388650894165
1713800279.594497,8133,-5.003941535949707
1713800279.594796,8157,9.905141830444336
1713800279.59511,8163,10.0
1713800279.595416,8172,-4.719775676727295
1713800279.595738,8211,5.444097995758057
1713800279.596033,8238,-4.37649393081665
1713800279.59635,8244,10.0
1713800279.596636,8289,-3.6679201126098633
1713800279.596943,8304,-7.453464984893799
1713800279.597236,8307,-3.76359224319458
1713800279.597532,8346,-6.223160266876221
1713800279.597846,8379,-7.418424129486084
1713800279.598144,8382,-6.173063278198242
1713800279.598459,8388,-7.469350814819336
1713800279.598744,8409,-5.215078353881836
1713800279.599044,8412,8.90153694152832
1713800279.599349,8427,-2.5965793132781982
1713800279.599688,8433,-6.030039310455322
1713800279.599979,8439,10.0
1713800279.60028,8463,-6.44527530670166
1713800279.600574,8466,-5.828135967254639
1713800279.600916,8493,-6.261188507080078
1713800279.60124,8514,-6.563697814941406
1713800279.601619,8520,10.0
1713800279.601978,8541,-4.890042781829834
1713800279.602366,8547,-5.090709209442139
1713800279.602681,8565,-4.795234680175781
1713800279.603186,8565,-6.95169734954834
1713800279.603528,8598,-5.8399810791015625
1713800279.60386,8604,-4.010375499725342
1713800279.604208,8643,-7.561884880065918
1713800279.604675,8652,-7.855310916900635
1713800279.605039,8658,-5.01511812210083
1713800279.605371,8679,-5.490929126739502
1713800279.605678,8682,-5.661463737487793
1713800279.605966,8694,-6.134111404418945
1713800279.606262,8724,-6.856815338134766
1713800279.606564,8733,-5.90745210647583
1713800279.60685,8772,-7.269223690032959
1713800279.607121,8784,-5.756671905517578
1713800279.607417,8820,-6.358610153198242
1713800279.607693,8826,-5.071608543395996
1713800279.607974,8835,-6.789292812347412
1713800279.608241,8847,7.414839267730713
1713800279.608566,8868,-3.1566152572631836
1713800279.60885,8871,-6.405087471008301
1713800279.60912,8874,10.0
1713800279.609391,8886,-6.6715898513793945
1713800279.609691,8892,10.0
1713800279.609973,8919,-6.216983795166016
1713800279.610244,8928,-6.481210708618164
1713800279.610518,8958,-5.632923126220703
1713800279.610808,8964,-5.878998279571533
1713800279.611089,8964,10.0
1713800279.611359,9006,-5.813281059265137
1713800279.611631,9012,10.0
1713800279.611919,9051,-5.531166076660156
1713800279.612205,9054,-6.112229824066162
1713800279.612474,9054,6.0130228996276855
1713800279.612749,9075,-4.482458591461182
1713800279.613028,9102,-6.2253007888793945
1713800279.61331,9102,-2.3736188411712646
1713800279.613587,9141,-6.880686283111572
1713800279.613864,9150,-3.552500009536743
1713800279.614152,9183,-5.840432167053223
1713800279.614427,9192,-5.255177974700928
1713800279.614698,9231,-7.342308044433594
1713800279.614972,9258,-4.195148468017578
1713800279.61529,9261,-6.418307781219482
1713800279.615558,9276,-7.21875524520874
1713800279.615845,9315,-6.448341369628906
1713800279.616122,9357,-9.294392585754395
1713800279.616405,9366,-8.337422370910645
1713800279.616676,9411,-7.7569661140441895
1713800279.616955,9417,10.0
1713800279.617238,9438,-7.042980194091797
1713800279.617536,9450,-7.264111042022705
1713800279.617816,9462,-7.533228874206543
1713800279.618081,9474,9.969391822814941
1713800279.618368,9501,-8.283902168273926
1713800279.618659,9504,-5.0995965003967285
1713800279.618948,9510,10.0
1713800279.619222,9528,-5.043663501739502
1713800279.619497,9537,-5.023677825927734
1713800279.619779,9558,-5.630812644958496
1713800279.620062,9585,-7.17305850982666
1713800279.620338,9594,-6.197291851043701
1713800279.620619,9618,-4.968447208404541
1713800279.6209,9624,10.0
1713800279.621173,9630,-8.177886009216309
1713800279.62146,9636,9.99320125579834
1713800279.62176,9639,-5.600203514099121
1713800279.62204,9681,-8.296012878417969
1713800279.622316,9690,-7.023472785949707
1713800279.622583,9708,-5.319596290588379
1713800279.622874,9720,-5.538353443145752
1713800279.623152,9744,-5.754064083099365
1713800279.623435,9756,-7.413040637969971
1713800279.623709,9771,-7.206954002380371
1713800279.623996,9801,-5.620729446411133
1713800279.62427,9804,-7.24834680557251
1713800279.624544,9810,10.0
1713800279.624819,9816,-6.6363115310668945
1713800279.625122,9855,-7.7438130378723145
1713800279.625394,9861,-7.777071952819824
1713800279.625693,9873,-8.423369407653809
1713800279.625961,9891,-4.799442768096924
1713800279.626257,9915,-7.329082012176514
1713800279.626525,9924,-4.652155876159668
1713800279.626804,9951,-5.866663455963135
1713800279.627079,9966,-5.167393207550049
1713800279.62739,9975,-6.481612682342529
1713800279.627661,10020,5.213260173797607
1713800279.627931,10023,-6.8863911628723145
1713800279.6282,10035,-7.090506076812744
1713800279.628505,10044,-2.1863653659820557
1713800279.628778,10071,-5.62607479095459
1713800279.629059,10086,-6.13179874420166
1713800279.629339,10086,-6.08360481262207
1713800279.629636,10122,-5.159442901611328
1713800279.629916,10137,-6.407651901245117
1713800279.630189,10167,-5.528210163116455
1713800279.63046,10209,9.219022750854492
1713800279.630755,10245,-7.621652126312256
1713800279.631025,10254,9.978320121765137
1713800279.631306,10284,-8.126836776733398
1713800279.631586,10290,-5.3752217292785645
1713800279.631879,10323,-6.793456554412842
1713800279.632155,10338,-7.936870574951172
1713800279.632424,10350,-9.278887748718262
1713800279.632724,10371,-6.04809045791626
1713800279.633009,10374,-6.915895462036133
1713800279.633299,10380,-5.023436546325684
1713800279.633566,10386,10.0
1713800279.633835,10404,9.848222732543945
1713800279.634116,10443,-6.721805572509766
1713800279.634399,10467,-7.1432271003723145
1713800279.634675,10473,-8.330355644226074
1713800279.63497,10494,-4.235439300537109
1713800279.63525,10500,10.0
1713800279.635525,10503,-6.234307289123535
1713800279.635794,10548,-5.880641460418701
1713800279.63608,10560,-6.523137092590332
1713800279.636363,10581,-5.9368510246276855
1713800279.636649,10584,-6.5494065284729
1713800279.636918,10620,-7.3692169189453125
1713800279.637202,10635,-7.780555725097656
1713800279.637487,10656,-6.2665815353393555
1713800279.637758,10680,-7.809429168701172
1713800279.638038,10695,-5.182918071746826
1713800279.638312,10698,-6.790644645690918
1713800279.638593,10719,-6.320626258850098
1713800279.638867,10728,-5.7382001876831055
1713800279.63915,10755,-6.450494766235352
1713800279.63943,10761,10.0
1713800279.639703,10767,9.994279861450195
1713800279.639976,10773,-6.24660062789917
1713800279.640256,10782,-5.778585910797119
1713800279.640544,10803,-5.587551116943359
1713800279.640816,10821,-7.438416481018066
1713800279.641091,10836,-5.206485271453857
1713800279.641371,10863,-3.766298532485962
1713800279.641655,10872,9.982894897460938
1713800279.64194,10875,-7.075850009918213
1713800279.642207,10878,-5.615355014801025
1713800279.642484,10932,-7.132666110992432
1713800279.642783,10938,-6.689016342163086
1713800279.643062,10977,-3.3458311557769775
1713800279.64334,10998,-8.3136568069458
1713800279.643614,11004,10.0
1713800279.6439,11043,-7.588891506195068
1713800279.644179,11055,7.1376519203186035
1713800279.644453,11061,9.997176170349121
1713800279.644725,11061,-8.594260215759277
1713800279.645021,11067,-2.119556427001953
1713800279.645296,11088,-5.005280017852783
1713800279.645572,11106,-5.625223636627197
1713800279.64584,11124,-6.358731269836426
1713800279.646153,11133,-5.189401149749756
1713800279.646439,11166,-4.994725227355957
1713800279.646719,11175,-6.751204013824463
1713800279.646986,11181,10.0
1713800279.647265,11187,-8.120101928710938
1713800279.647546,11205,-6.944212436676025
1713800279.647829,11244,-5.084796905517578
1713800279.648133,11262,-4.4486236572265625
1713800279.648433,11277,-5.9210381507873535
1713800279.648712,11289,-5.287834644317627
1713800279.648981,11346,-6.511367321014404
1713800279.649247,11346,-7.2795586585998535
1713800279.649542,11370,-6.734408378601074
1713800279.649817,11412,-6.109040260314941
1713800279.650097,11436,-7.324021339416504
1713800279.650377,11457,-6.962460041046143
1713800279.650707,11463,10.0
1713800279.650986,11469,-6.905715465545654
1713800279.651254,11472,9.818395614624023
1713800279.651529,11475,10.0
1713800279.651817,11487,-4.769759178161621
1713800279.65209,11493,10.0
1713800279.652352,11499,10.0
1713800279.652627,11517,-6.802495002746582
1713800279.652904,11538,-7.677359580993652
1713800279.653176,11556,-5.49532413482666
1713800279.653444,11580,-5.494178295135498
1713800279.653712,11586,-7.7154541015625
1713800279.65399,11601,7.735340118408203
1713800279.654256,11607,10.0
1713800279.654767,11622,-2.5862443447113037
1713800279.655069,11637,-7.302022457122803
1713800279.655348,11646,-4.752109527587891
1713800279.655603,11676,-8.987387657165527
1713800279.655964,11682,10.0
1713800279.656298,11682,-6.666835308074951
1713800279.656579,11694,-6.521083354949951
1713800279.65771,11718,-5.022917747497559
1713800279.657974,11754,-4.946964263916016
1713800279.65823,11754,-6.069087028503418
1713800279.658485,11772,-7.983223915100098
1713800279.658883,11781,-4.667859077453613
1713800279.65915,11790,-6.498782634735107
1713800279.659409,11823,-7.319157600402832
1713800279.659667,11829,10.0
1713800279.660002,11832,-6.343214988708496
1713800279.660259,11877,-7.614306449890137
1713800279.660513,11898,-8.575833320617676
1713800279.660768,11907,-6.087869167327881
1713800279.661145,11919,-6.794177055358887
1713800279.661417,11934,-6.240351676940918
1713800279.661673,11952,-6.792331695556641
1713800279.661929,11979,-5.381492614746094
1713800279.662273,11985,9.991100311279297
1713800279.662567,11994,9.979449272155762
1713800279.662821,12006,-5.81646728515625
1713800279.663105,12012,10.0
1713800279.663392,12030,-7.108409881591797
1713800279.663646,12036,10.0
1713800279.663899,12048,-5.94938850402832
1713800279.664161,12063,-7.484686374664307
1713800279.664449,12075,-5.971218109130859
1713800279.664704,12102,-8.212810516357422
1713800279.664958,12135,-6.3803391456604
1713800279.665242,12177,-5.905078411102295
1713800279.665563,12204,-7.050090789794922
1713800279.665824,12222,-5.932882308959961
1713800279.666075,12234,-7.1440911293029785
1713800279.666332,12240,-6.235638618469238
1713800279.666647,12252,-5.149426460266113
1713800279.66691,12297,-5.989856719970703
1713800279.667162,12300,-8.015693664550781
1713800279.66742,12318,-6.4500322341918945
1713800279.667704,12366,-6.883969306945801
1713800279.667964,12372,10.0
1713800279.668219,12378,-6.410421848297119
1713800279.668473,12411,-5.79398250579834
1713800279.668781,12426,-6.71671199798584
1713800279.669043,12456,-6.015778541564941
1713800279.669295,12459,-8.814077377319336
1713800279.669554,12504,-5.977268695831299
1713800279.669877,12510,-6.146105766296387
1713800279.670141,12516,-6.174192428588867
1713800279.670397,12534,-5.526106357574463
1713800279.670652,12564,-6.989784240722656
1713800279.67098,12573,-6.4886016845703125
1713800279.671248,12573,-6.869418144226074
1713800279.671505,12579,10.0
1713800279.671758,12621,-6.471895694732666
1713800279.672044,12627,-7.488778114318848
1713800279.672309,12663,-6.5904130935668945
1713800279.672564,12672,-6.885427474975586
1713800279.672817,12687,-7.78723669052124
1713800279.67313,12699,-4.984341621398926
1713800279.673394,12735,-6.935281276702881
1713800279.673648,12750,-5.886807441711426
1713800279.673902,12753,-5.603496074676514
1713800279.674197,12780,-6.978847503662109
1713800279.674463,12786,-5.522452354431152
1713800279.674715,12786,-6.105264186859131
1713800279.674971,12792,10.0
1713800279.675437,12822,-6.249978065490723
1713800279.67584,12828,10.0
1713800279.676128,12828,-7.83310604095459
1713800279.676626,12834,-6.025887966156006
1713800279.676892,12870,-5.658023357391357
1713800279.677158,12876,-6.693314552307129
1713800279.677435,12891,6.723762512207031
1713800279.677768,12915,-4.725190162658691
1713800279.67803,12924,-5.512537002563477
1713800279.678291,12930,10.0
1713800279.678556,12933,-2.7718443870544434
1713800279.67888,12954,-6.489284038543701
1713800279.679138,12972,-6.0154619216918945
1713800279.679409,12978,-6.345627307891846
1713800279.679667,13002,-8.125167846679688
1713800279.679962,13008,-6.584558486938477
1713800279.680227,13053,-8.314862251281738
1713800279.680489,13053,-4.893454074859619
1713800279.680748,13083,-5.338193416595459
1713800279.681065,13089,-5.23659086227417
1713800279.681321,13095,-6.25520133972168
1713800279.681593,13158,-5.419281959533691
1713800279.681854,13158,-6.035550594329834
1713800279.682182,13182,-9.190927505493164
1713800279.682439,13188,10.0
1713800279.682704,13197,6.050687789916992
1713800279.682963,13206,-2.2223737239837646
1713800279.683275,13212,10.0
1713800279.683537,13215,-7.138603210449219
1713800279.683807,13218,10.0
1713800279.684068,13239,-4.0863823890686035
1713800279.687841,13260,-6.9188385009765625
1713800279.689503,13269,-7.4174113273620605
1713800279.689818,13308,-6.506373882293701
1713800279.690369,13311,-7.023065567016602
1713800279.690638,13314,-6.962247371673584
1713800279.690904,13347,-6.062193393707275
1713800279.691198,13353,10.0
1713800279.69154,13356,-7.000878810882568
1713800279.691802,13365,-6.887486457824707
1713800279.692064,13383,-5.233850479125977
1713800279.692412,13404,-4.421050548553467
1713800279.692802,13425,-6.334511756896973
1713800279.693062,13449,-6.924219608306885
1713800279.693329,13452,-5.846579551696777
1713800279.693635,13458,10.0
1713800279.693921,13485,-6.126352310180664
1713800279.694182,13518,-6.1986894607543945
1713800279.694447,13542,-4.653846740722656
1713800279.69475,13566,-6.551941871643066
1713800279.695022,13584,-8.263655662536621
1713800279.695294,13602,-6.08819055557251
1713800279.69556,13602,-7.295102596282959
1713800279.695953,13608,9.997004508972168
1713800279.696236,13620,9.96475601196289
1713800279.696519,13626,10.0
1713800279.69681,13644,-7.115615367889404
1713800279.697185,13662,-7.425525665283203
1713800279.69747,13668,10.0
1713800279.697749,13692,-6.966068744659424
1713800279.698046,13698,-8.038837432861328
1713800279.698349,13704,-4.582788944244385
1713800279.698633,13728,-6.273681163787842
1713800279.698905,13731,-5.945046901702881
1713800279.69921,13770,-6.269087314605713
1713800279.699494,13773,-6.535008907318115
1713800279.69978,13779,10.0
1713800279.70006,13785,-9.028207778930664
1713800279.700359,13797,9.432209968566895
1713800279.700685,13815,-5.508115291595459
1713800279.700962,13815,-7.5364251136779785
1713800279.701257,13830,-5.5480637550354
1713800279.701542,13851,-6.471664905548096
1713800279.701831,13860,-5.584319114685059
1713800279.702096,13896,-5.994289875030518
1713800279.702393,13923,-5.096609592437744
1713800279.702677,13923,-7.330334186553955
1713800279.702971,13935,-6.026149749755859
1713800279.703266,13962,9.836849212646484
1713800279.703564,13968,10.0
1713800279.703875,13980,-5.243340969085693
1713800279.70417,13986,-3.6982924938201904
1713800279.704461,13998,9.938698768615723
1713800279.70475,13998,8.49631404876709
1713800279.705082,14028,-7.287532806396484
1713800279.705362,14031,-5.4586896896362305
1713800279.705673,14031,-4.4360833168029785
1713800279.705958,14064,-6.173950672149658
1713800279.706269,14088,-4.643350601196289
1713800279.706561,14106,-6.988234519958496
1713800279.706854,14124,-6.660441875457764
1713800279.70717,14130,10.0
1713800279.707479,14136,10.0
1713800279.707877,14160,-6.013893127441406
1713800279.708157,14160,-5.8311848640441895
1713800279.708473,14199,-5.027134895324707
1713800279.708759,14223,-8.31628704071045
1713800279.709064,14250,-7.2769880294799805
1713800279.709348,14271,-6.721960544586182
1713800279.709654,14277,-5.198503017425537
1713800279.709952,14280,-6.884032726287842
1713800279.710242,14304,-5.807136535644531
1713800279.710556,14310,10.0
1713800279.71084,14325,-8.199448585510254
1713800279.711122,14328,-6.055470943450928
1713800279.711416,14358,-4.571404457092285
1713800279.711746,14370,-7.720824241638184
1713800279.712031,14400,-7.367445468902588
1713800279.71232,14427,-5.252176284790039
1713800279.712639,14439,-7.314222812652588
1713800279.712971,14445,10.0
1713800279.713265,14451,10.0
1713800279.713546,14460,-7.355196475982666
1713800279.713989,14463,-6.282952785491943
1713800279.714626,14487,-6.096304893493652
1713800279.715295,14493,10.0
1713800279.715846,14496,-6.443875312805176
1713800279.716409,14508,-5.89508056640625
1713800279.716942,14547,-5.00351095199585
1713800279.717507,14550,-5.435815811157227
1713800279.717833,14571,-6.3465986251831055
1713800279.718122,14604,-7.457464218139648
1713800279.718424,14619,-6.437992095947266
