steps,reward,lenght
58569,-211.7408796538897,500
58794,-78.90930703588982,225
59294,-208.4976194853023,500
59794,-209.43857758395436,500
60294,-212.0283100833535,500
60794,-210.57890562152826,500
60801,9.867521948129237,7
60805,9.934317121407455,4
60806,10.0,1
60807,10.0,1
60820,9.689079623107961,13
61320,-212.95413366595676,500
61820,-205.78646454395206,500
62320,-212.04668084624674,500
62321,9.991758442137696,1
62821,-197.51256701511247,500
62822,10.0,1
63322,-199.32447345024804,500
63822,-208.67138429228345,500
64322,-192.73969603071325,500
64822,-194.1395298708383,500
64823,10.0,1
65323,-203.7179014445951,500
65823,-212.09236981078828,500
66323,-208.17119425398388,500
66823,-211.8529293619469,500
67323,-210.1909331896793,500
67823,-200.00610456744897,500
68323,-198.64891722633,500
68404,-18.049139544921584,81
68405,9.996455162187196,1
68905,-197.47610000809328,500
69405,-208.7341842879582,500
69905,-206.810561324748,500
70405,-212.11728384825201,500
70905,-202.70223714043095,500
71405,-210.2917182572541,500
71905,-213.11294424632226,500
71911,9.8863875899932,6
71912,9.9964515921176,1
72412,-208.57807790555034,500
72912,-215.2239538508959,500
73412,-205.544165287753,500
73912,-208.08812206742303,500
73913,10.0,1
73918,9.909902139997063,5
74418,-208.42118954169203,500
74918,-213.53550490224293,500
75418,-210.48680929319167,500
75474,-12.054118645924593,56
75974,-204.940464074282,500
76130,-52.51122270546523,156
76630,-204.0562567671057,500
77130,-169.4362379324695,500
77630,-151.5893779302767,500
78130,-154.22631351372837,500
78139,9.799276865283675,9
78639,-196.37804671512498,500
79139,-209.11979781606865,500
79639,-200.2281996775269,500
80139,-184.43527879179322,500
80140,10.0,1
80640,-206.5028778872625,500
80641,10.0,1
81141,-199.89378704009977,500
81641,-199.81130533104962,500
82141,-206.80361681098043,500
82641,-213.3270151724171,500
83141,-205.53607525730132,500
83641,-206.7076471287756,500
84141,-177.75018870164206,500
84641,-200.26170748775488,500
85141,-211.07283170126607,500
85641,-200.87734592174397,500
86141,-204.77203749814643,500
86641,-212.1467103979253,500
86666,7.515443481575919,25
87166,-196.61466877739008,500
87666,-202.91088119526782,500
88166,-211.96831152398485,500
88666,-202.2414634637856,500
88667,10.0,1
89167,-209.5222416582337,500
89274,-26.66408996651454,107
89774,-209.0891300874699,500
89867,-23.97704689048826,93
90367,-208.5408600521007,500
90867,-207.1760149185883,500
91367,-205.2932556668334,500
91867,-211.4686295285544,500
92367,-212.44220857617307,500
92867,-187.38730687718436,500
93367,-206.02234999289252,500
93368,10.0,1
93373,9.923271347186592,5
93873,-146.01680426250917,500
94373,-83.91995028910407,500
94873,-174.24193772390663,500
94874,10.0,1
95374,-182.887005552377,500
95874,-192.09282781295752,500
96374,-203.4792332741465,500
96874,-152.90077854360504,500
97374,-129.9354563146438,500
97874,-159.42158120231153,500
98374,-26.16942137195348,500
98874,-23.011156303022606,500
99374,-103.82982977026782,500
99874,-71.16170203195391,500
100374,-60.54660484724098,500
100874,-38.45647202275374,500
101374,-47.80127744684679,500
101874,-43.11045375975811,500
102374,-36.03554974577076,500
102807,-32.536044388101935,433
103307,-47.61492654764606,500
103311,9.946714595372573,4
103811,-61.48941983927345,500
104311,-45.24457041663224,500
104380,2.0541393948656834,69
104880,-30.19034346021267,500
105135,-8.118340004738938,255
105635,-32.430482225972916,500
105636,10.0,1
106136,-38.509377172330076,500
106636,-47.43091951281614,500
106639,9.96843304745756,3
107139,-37.090779411894985,500
107152,9.749915123605533,13
107652,-25.334471655445263,500
108152,-22.8260001743059,500
108652,-41.90183212561346,500
109152,-60.34638339841649,500
109652,-39.62426495339977,500
110152,-43.88769795845605,500
110652,-52.370220114744136,500
111152,-45.1835249233283,500
111652,-26.178504374196326,500
112152,-13.308770760635356,500
112652,-47.949918819653135,500
112654,9.587411988828833,2
113154,-26.009758383484293,500
113654,-33.61781544360371,500
114154,-38.80283554429029,500
114654,-88.3860947530449,500
115154,-73.69041905027531,500
115310,6.558469305548038,156
115810,-31.85605625126432,500
116310,-23.521346740967427,500
116810,-59.93139718091518,500
117310,-47.154463123981444,500
117713,-10.550798262022184,403
117715,9.973763825484486,2
117729,9.785715970665825,14
118229,-36.7930601462732,500
118729,-57.54553112923249,500
118730,10.0,1
118731,10.0,1
119231,-27.485840360170883,500
119321,4.863857684767219,90
119821,-48.09920153423751,500
120321,-60.39548073246405,500
120323,9.583213445163427,2
120823,-44.840311073764454,500
120824,10.0,1
120825,9.996125701924983,1
120826,9.993398508386907,1
120920,6.976392616244905,94
120928,9.882605335361067,8
121428,-25.08110889289224,500
121928,-24.78313869814415,500
122428,-30.541993185767492,500
122928,-33.72488454079987,500
123428,-42.09125515161784,500
123429,10.0,1
123733,-12.990104785445535,304
124233,-34.56844992392587,500
124733,-18.855565312212377,500
125233,-107.49483953372787,500
125733,-38.261816881581304,500
126233,-36.922873083513764,500
126733,-130.2496886388038,500
127233,-12.957513237395117,500
127261,9.530125768524076,28
127761,-67.64721420004624,500
128261,-23.097419857323267,500
128359,5.453336170914183,98
128859,-38.74043337497133,500
128860,9.99259229806549,1
129360,-38.71778402535258,500
129860,-36.47388517299869,500
130360,-37.392946128562635,500
130860,-41.050570874946835,500
131360,-19.25235296466701,500
131860,-33.34005640338314,500
132360,-31.356955482433982,500
132860,-41.01530230432663,500
133360,-39.346793200882765,500
133361,9.996575018633475,1
133861,-42.02093074800423,500
134361,-18.668535722088766,500
134362,10.0,1
134862,-74.24887870081245,500
135362,-29.252873810728094,500
135363,10.0,1
135863,-29.023710099287896,500
136363,-55.43035698442044,500
136633,4.301631972490727,270
137133,-22.205444641433857,500
137633,-29.229673778341482,500
137662,9.50801328506799,29
138162,-13.31904238773765,500
138662,-42.37609662720913,500
139162,-17.271318905268465,500
139662,-44.09421940579443,500
140162,-27.426917580886432,500
140662,-34.32518512983511,500
141162,-138.30250269881736,500
141662,-30.718648309128078,500
142162,-16.335812183475785,500
142662,-18.556989359252533,500
142663,10.0,1
143163,-12.705790054928887,500
143663,-13.706439915441905,500
143664,9.99679216369459,1
143665,10.0,1
144165,-10.987510785417555,500
144665,-33.043804941951315,500
145165,-15.864616318061888,500
145229,8.918377448517425,64
145729,-34.110939322926136,500
146229,-23.923027521650184,500
146230,10.0,1
146730,-40.472621666998876,500
147230,-50.286698550394554,500
147730,-29.02039606304079,500
148230,-30.090885850405865,500
148730,-24.37377409579358,500
149230,-11.368885699819344,500
149730,-131.57611039774417,500
149805,8.390038090037226,75
150305,-22.854634763766118,500
150805,-12.229266982112438,500
151305,-11.92212132052709,500
151805,-19.059608654660597,500
152305,-18.261370779781387,500
152805,-26.357239184186113,500
153305,-45.90126712486163,500
153805,-34.49715262422025,500
154305,-15.064977376898328,500
154805,-12.70961092846063,500
154806,10.0,1
155306,-12.071097297826315,500
155317,9.838740747544138,11
155817,-11.08710167764894,500
156317,-38.013243762795405,500
156817,-38.22042529228673,500
